"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logPVal","Abs_log2foldchange","Significant","chromosome_name","start_position","end_position","strand","gene_biotype","external_gene_name","description"
"ENSMUSG00000029096",219.844568134203,-1.52136352045318,0.199573742930236,-7.62306452800757,2.47722964336006e-14,6.7426443822212e-13,12.1711697451004,1.52136352045318,"Both","5",35809367,35837126,-1,"protein_coding","Htra3","HtrA serine peptidase 3 [Source:MGI Symbol;Acc:MGI:1925808]"
"ENSMUSG00000027342",5613.50205228428,1.52003876755723,0.0516710392606519,29.4176155406798,3.26930813407398e-190,6.35357342775938e-186,185.196981946605,1.52003876755723,"Both","2",132091082,132095234,-1,"protein_coding","Pcna","proliferating cell nuclear antigen [Source:MGI Symbol;Acc:MGI:97503]"
"ENSMUSG00000018459",19.6614171603617,-1.5177144305849,0.606548750710253,-2.50221343100236,0.0123419496417237,0.0435621956660475,1.36089023861285,1.5177144305849,"Both","2",165246948,165315150,-1,"protein_coding","Slc13a3","solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3 [Source:MGI Symbol;Acc:MGI:2149635]"
"ENSMUSG00000107870",5.82876329422686,-1.51641355329285,0.612231023141017,-2.47686493492763,0.0132542048706856,0.0462611741122313,1.33478334899747,1.51641355329285,"Both","6",139776113,139776277,1,"TEC","Gm43940","predicted gene, 43940 [Source:MGI Symbol;Acc:MGI:5690332]"
"ENSMUSG00000074999",9.55383690715356,-1.51641148765932,0.594980925352614,-2.5486724414915,0.0108133812306233,0.0391481465789741,1.40728879425937,1.51641148765932,"Both","10",67407872,67410093,1,"TEC","Gm10797","predicted gene 10797 [Source:MGI Symbol;Acc:MGI:3642860]"
"ENSMUSG00000024399",29.1892962231424,-1.51581286347492,0.374256016180959,-4.05020306404909,5.11732069791219e-05,0.000363885877948136,3.43903479862703,1.51581286347492,"Both","17",35413415,35415296,1,"protein_coding","Ltb","lymphotoxin B [Source:MGI Symbol;Acc:MGI:104796]"
"ENSMUSG00000020423",3727.00314438689,-1.51435495109411,0.603731923112311,-2.50832346795152,0.0121305564320142,0.0430192032298839,1.36633763755779,1.51435495109411,"Both","1",134002908,134006858,-1,"protein_coding","Btg2","BTG anti-proliferation factor 2 [Source:MGI Symbol;Acc:MGI:108384]"
"ENSMUSG00000000392",14.9973382747835,-1.51367908503,0.465472801676954,-3.25191736139403,0.00114629344527458,0.00580888313310724,2.23590736085502,1.51367908503,"Both","2",62331287,62404419,-1,"protein_coding","Fap","fibroblast activation protein [Source:MGI Symbol;Acc:MGI:109608]"
"ENSMUSG00000105204",154.160662215128,1.51181102566146,0.345273690113459,4.3785873900924,1.19451041551643e-05,9.66851953983604e-05,4.0146400207363,1.51181102566146,"Both","3",88989246,89008406,-1,"protein_coding","Gm43738","predicted gene 43738 [Source:MGI Symbol;Acc:MGI:5663875]"
"ENSMUSG00000029101",45.6283244421216,1.50924027279782,0.599547449882195,2.51729912802461,0.011825838074326,0.0421926449672206,1.37476324876689,1.50924027279782,"Both","5",35106789,35196988,1,"protein_coding","Rgs12","regulator of G-protein signaling 12 [Source:MGI Symbol;Acc:MGI:1918979]"
"ENSMUSG00000041840",295.766154812096,1.50879475142959,0.122113378675922,12.3556875404603,4.53859138886485e-35,4.76772892168646e-33,32.3216884452063,1.50879475142959,"Both","18",77845267,77861586,-1,"protein_coding","Haus1","HAUS augmin-like complex, subunit 1 [Source:MGI Symbol;Acc:MGI:2385076]"
"ENSMUSG00000021273",858.750760070432,1.50798633713674,0.172656571009662,8.73402227507666,2.4577268394701e-18,9.53362542879478e-17,16.020741915279,1.50798633713674,"Both","14",63382599,63417027,-1,"protein_coding","Fdft1","farnesyl diphosphate farnesyl transferase 1 [Source:MGI Symbol;Acc:MGI:102706]"
"ENSMUSG00000056054",115.229971206323,1.50790347938261,0.184304528852464,8.18158668574927,2.80130467407048e-16,9.14967311527489e-15,14.0385944214273,1.50790347938261,"Both","3",90576285,90577342,1,"protein_coding","S100a8","S100 calcium binding protein A8 (calgranulin A) [Source:MGI Symbol;Acc:MGI:88244]"
"ENSMUSG00000062939",13.6491900264066,-1.50765430152649,0.47942002820577,-3.14474617835405,0.00166230986149924,0.00804415583873911,2.09451952444416,1.50765430152649,"Both","1",52026307,52146348,1,"protein_coding","Stat4","signal transducer and activator of transcription 4 [Source:MGI Symbol;Acc:MGI:103062]"
"ENSMUSG00000036825",92.0328252029283,1.50738399147062,0.2832923468154,5.32094851278445,1.03227617384746e-07,1.20560427659565e-06,5.91879522013387,1.50738399147062,"Both","3",146110397,146145899,1,"protein_coding","Ssx2ip","synovial sarcoma, X 2 interacting protein [Source:MGI Symbol;Acc:MGI:2139150]"
"ENSMUSG00000037649",3474.24468755525,-1.50331479494997,0.0909007988791829,-16.5379712113206,1.95496245750886e-61,6.78441792843342e-59,58.1684874068566,1.50331479494997,"Both","17",34338515,34358075,1,"protein_coding","H2-DMa","histocompatibility 2, class II, locus DMa [Source:MGI Symbol;Acc:MGI:95921]"
"ENSMUSG00000020089",324.984628464349,1.50142832218738,0.157079781355888,9.55838051993255,1.19613712022689e-21,6.02220953225111e-20,19.2202441380432,1.50142832218738,"Both","10",61484331,61509947,1,"protein_coding","Ppa1","pyrophosphatase (inorganic) 1 [Source:MGI Symbol;Acc:MGI:97831]"
"ENSMUSG00000098206",25.0603543194691,-1.50054047372737,0.467758223103415,-3.20794034099881,0.00133689227748441,0.00664990133622527,2.17718479822333,1.50054047372737,"Both","1",137894269,137897656,1,"lncRNA","Mir181a-1hg","Mir181a-1 and Mir181b-1 host gene [Source:MGI Symbol;Acc:MGI:2443823]"
"ENSMUSG00000039231",470.637144010167,1.49922101259957,0.105442304329254,14.2184014484178,7.04437390898956e-46,1.18017553920089e-43,42.9280533909681,1.49922101259957,"Both","X",7927410,7940999,-1,"protein_coding","Suv39h1","suppressor of variegation 3-9 1 [Source:MGI Symbol;Acc:MGI:1099440]"
"ENSMUSG00000049985",23.0672808858391,-1.499120790652,0.48384893985465,-3.0983240163807,0.00194618518740448,0.0092361814241804,2.03450754492478,1.499120790652,"Both","13",112424985,112520536,1,"protein_coding","Ankrd55","ankyrin repeat domain 55 [Source:MGI Symbol;Acc:MGI:1924568]"
"ENSMUSG00000097313",13.4321120255339,1.49840997599481,0.448441874262383,3.3413694438314,0.000833662130851075,0.00439062055581566,2.35747409367128,1.49840997599481,"Both","16",29725851,29765572,-1,"lncRNA","Gm26569","predicted gene, 26569 [Source:MGI Symbol;Acc:MGI:5477063]"
"ENSMUSG00000027242",556.897489915559,1.49781959972416,0.133303585320003,11.2361538973506,2.70930692724739e-29,2.1847581254824e-27,26.6605966367635,1.49781959972416,"Both","2",121337204,121375341,1,"protein_coding","Wdr76","WD repeat domain 76 [Source:MGI Symbol;Acc:MGI:1926186]"
"ENSMUSG00000051832",137.020261817697,-1.49730461077072,0.244002393173289,-6.13643411975611,8.43943385036606e-10,1.33669076974747e-08,7.87396905087209,1.49730461077072,"Both","11",83472882,83514519,1,"lncRNA","E230016K23Rik","RIKEN cDNA E230016K23 gene [Source:MGI Symbol;Acc:MGI:3041204]"
"ENSMUSG00000022708",770.940611217873,-1.49524994496281,0.16496103366794,-9.06426149082389,1.25451175964226e-19,5.35828165645885e-18,17.2709744615694,1.49524994496281,"Both","16",42696244,43462965,1,"protein_coding","Zbtb20","zinc finger and BTB domain containing 20 [Source:MGI Symbol;Acc:MGI:1929213]"
"ENSMUSG00000018341",625.33953278395,-1.49471199084661,0.155178765157602,-9.63219412996717,5.84674771102883e-22,3.02195997383336e-20,19.5197112922334,1.49471199084661,"Both","6",67268302,67353172,-1,"protein_coding","Il12rb2","interleukin 12 receptor, beta 2 [Source:MGI Symbol;Acc:MGI:1270861]"
"ENSMUSG00000114277",93.7908421559489,1.49202957937413,0.493703950864875,3.02211391413899,0.00251016066170764,0.0114244642387884,1.94216415743698,1.49202957937413,"Both","13",60789604,60789823,1,"processed_pseudogene","Gm48583","predicted gene, 48583 [Source:MGI Symbol;Acc:MGI:6098152]"
"ENSMUSG00000095026",24.4728565000278,1.4906254194703,0.431619771849604,3.45356148325314,0.000553236176275551,0.00305703493026416,2.51469959891398,1.4906254194703,"Both","8",71171192,71175283,1,"protein_coding","Gm3336","predicted gene 3336 [Source:MGI Symbol;Acc:MGI:3781514]"
"ENSMUSG00000102642",9.98896078664455,-1.48848729675976,0.55725080290064,-2.67112633846697,0.00755971876802395,0.0291904578855111,1.53475909255597,1.48848729675976,"Both","1",54953004,54955753,-1,"TEC","A130048G24Rik","RIKEN cDNA A130048G24 gene [Source:MGI Symbol;Acc:MGI:2443520]"
"ENSMUSG00000027959",295.750897559227,1.48711544851637,0.167592121559998,8.87342098586649,7.09325723739439e-19,2.87787810337208e-17,16.5409276051715,1.48711544851637,"Both","3",116388631,116424653,1,"protein_coding","Sass6","SAS-6 centriolar assembly protein [Source:MGI Symbol;Acc:MGI:1920026]"
"ENSMUSG00000113136",170.213754918811,-1.48643598864041,0.263050460752079,-5.65076367625659,1.59736574525382e-08,2.11899016336264e-07,6.67387105933793,1.48643598864041,"Both","12",99609334,99613482,1,"lncRNA","Gm19951","predicted gene, 19951 [Source:MGI Symbol;Acc:MGI:5012136]"
"ENSMUSG00000029638",140.657463851151,-1.48582376184808,0.50008060735437,-2.97116852762736,0.00296668934329341,0.0131511497941524,1.88103627550683,1.48582376184808,"Both","6",8509600,8597548,1,"protein_coding","Glcci1","glucocorticoid induced transcript 1 [Source:MGI Symbol;Acc:MGI:2179717]"
"ENSMUSG00000003355",32.351867820689,1.48545145471672,0.517064981840437,2.87285255603544,0.00406783917017183,0.0172382002688878,1.76350807807576,1.48545145471672,"Both","15",98622247,98626079,-1,"protein_coding","Fkbp11","FK506 binding protein 11 [Source:MGI Symbol;Acc:MGI:1913370]"
"ENSMUSG00000025792",486.065912934596,1.4831194821464,0.140880535716104,10.5274974616445,6.45271559331856e-26,4.27993429489941e-24,23.3685628981788,1.4831194821464,"Both","11",120382666,120390013,1,"protein_coding","Slc25a10","solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10 [Source:MGI Symbol;Acc:MGI:1353497]"
"ENSMUSG00000030652",188.527511200731,1.47992139581111,0.14455690905791,10.237638625894,1.34478476345105e-24,8.34969555683955e-23,22.0783293592942,1.47992139581111,"Both","7",118108882,118132579,-1,"protein_coding","Coq7","demethyl-Q 7 [Source:MGI Symbol;Acc:MGI:107207]"
"ENSMUSG00000025507",305.806210677662,1.47894562183588,0.180210053096196,8.20678755943997,2.27185022166414e-16,7.45796236618596e-15,14.1273798124736,1.47894562183588,"Both","7",141018026,141023938,-1,"protein_coding","Pidd1","p53 induced death domain protein 1 [Source:MGI Symbol;Acc:MGI:1889507]"
"ENSMUSG00000106288",11.5966498014014,-1.4774762709579,0.554040476970592,-2.66672983720703,0.00765932147525233,0.0295228284489188,1.52984203706197,1.4774762709579,"Both","5",107954228,107955573,-1,"TEC","Gm43593","predicted gene 43593 [Source:MGI Symbol;Acc:MGI:5663730]"
"ENSMUSG00000038156",26.6001126214084,-1.47582594047916,0.418275484879283,-3.52835868663232,0.000418145140165062,0.0023900684276376,2.62158966502676,1.47582594047916,"Both","7",113365235,113642605,1,"protein_coding","Spon1","spondin 1, (f-spondin) extracellular matrix protein [Source:MGI Symbol;Acc:MGI:2385287]"
"ENSMUSG00000118336",9.79373050583983,-1.47308916416219,0.562562330709597,-2.61853502047336,0.00883082266894515,0.0331969289634214,1.47890209087215,1.47308916416219,"Both","18",63398161,63400598,1,"TEC","Gm50172","predicted gene, 50172 [Source:MGI Symbol;Acc:MGI:6302942]"
"ENSMUSG00000015749",1876.2334520674,1.47254143208417,0.159347041141475,9.24109680064148,2.4398327570574e-20,1.09505103465713e-18,17.9605656401357,1.47254143208417,"Both","3",95836558,95854702,1,"protein_coding","Anp32e","acidic (leucine-rich) nuclear phosphoprotein 32 family, member E [Source:MGI Symbol;Acc:MGI:1913721]"
"ENSMUSG00000025351",2974.19563738048,1.46989224437788,0.189930706488282,7.73909744008963,1.00125027166599e-14,2.83648655678671e-13,12.5472192703849,1.46989224437788,"Both","10",128736858,128748691,1,"protein_coding","Cd63","CD63 antigen [Source:MGI Symbol;Acc:MGI:99529]"
"ENSMUSG00000107792",8.68396502250946,-1.469630878904,0.588155454075153,-2.49871163945071,0.0124645689957646,0.0439311631961712,1.35722729746332,1.469630878904,"Both","6",129395142,129395735,1,"lncRNA","Gm43914","predicted gene, 43914 [Source:MGI Symbol;Acc:MGI:5690306]"
"ENSMUSG00000006715",632.025435497818,1.46899086656386,0.137807488134382,10.6597318219122,1.57049640459105e-26,1.09394362461729e-24,23.9610050583943,1.46899086656386,"Both","13",24935828,24945906,-1,"protein_coding","Gmnn","geminin [Source:MGI Symbol;Acc:MGI:1927344]"
"ENSMUSG00000038175",1157.07266047217,-1.46895351273788,0.11414158507538,-12.869573449219,6.67698641060524e-38,7.91222889656721e-36,35.1017011573211,1.46895351273788,"Both","13",45543218,45565498,1,"protein_coding","Mylip","myosin regulatory light chain interacting protein [Source:MGI Symbol;Acc:MGI:2388271]"
"ENSMUSG00000103785",12.8161196378775,1.4683206297332,0.567181102574266,2.58880386364942,0.00963099332246563,0.0356141541801681,1.44837736549175,1.4683206297332,"Both","9",108700319,108702297,-1,"lncRNA","Gm35025","predicted gene, 35025 [Source:MGI Symbol;Acc:MGI:5594184]"
"ENSMUSG00000097145",32.8545518500913,1.4681001086392,0.565164378101232,2.59765152498028,0.00938636969147125,0.034891872338189,1.45727572518284,1.4681001086392,"Both","5",52347997,52436376,1,"lncRNA","9230114K14Rik","RIKEN cDNA 9230114K14 gene [Source:MGI Symbol;Acc:MGI:3041212]"
"ENSMUSG00000026765",42.14305873249,1.46783251048393,0.497769637482552,2.9488188912193,0.00318990851672492,0.014000154045626,1.85386718569338,1.46783251048393,"Both","2",49677700,49838861,1,"protein_coding","Lypd6b","LY6/PLAUR domain containing 6B [Source:MGI Symbol;Acc:MGI:1919147]"
"ENSMUSG00000105703",17513.1054144717,1.46638769444998,0.212324304872804,6.90635815493873,4.97253641657007e-12,1.06780411844887e-10,9.97150840843019,1.46638769444998,"Both","14",54529900,54534913,-1,"lncRNA","Gm43305","predicted gene 43305 [Source:MGI Symbol;Acc:MGI:5663442]"
"ENSMUSG00000004099",3509.92133128188,1.46562917725434,0.109801322088153,13.3480102915124,1.21655085194907e-40,1.60832988141348e-38,37.7936248691547,1.46562917725434,"Both","9",20818505,20871184,-1,"protein_coding","Dnmt1","DNA methyltransferase (cytosine-5) 1 [Source:MGI Symbol;Acc:MGI:94912]"
"ENSMUSG00000106464",13.9298662624912,1.46541780820656,0.488013996950135,3.00281921699942,0.0026749127868906,0.0120613120882673,1.91860544495718,1.46541780820656,"Both","5",52357326,52373776,-1,"lncRNA","C130083M11Rik","RIKEN cDNA C130083M11 gene [Source:MGI Symbol;Acc:MGI:3041216]"
"ENSMUSG00000068417",50.4553827980071,1.46532182296119,0.232701899207831,6.29699124910227,3.03478405584034e-10,5.10631976980097e-09,8.29189199213427,1.46532182296119,"Both","14",51193449,51202206,1,"protein_coding","Pnp2","purine-nucleoside phosphorylase 2 [Source:MGI Symbol;Acc:MGI:3712328]"
"ENSMUSG00000040564",121.003794403619,-1.4628173639736,0.395269345574557,-3.7008115614108,0.000214911030606879,0.00131545857285483,2.8809228244037,1.4628173639736,"Both","7",19423406,19426585,-1,"protein_coding","Apoc1","apolipoprotein C-I [Source:MGI Symbol;Acc:MGI:88053]"
"ENSMUSG00000035000",49.54483653561,1.4618846356196,0.45917948328175,3.18368892523578,0.00145411187725496,0.00714926687187858,2.14573849104117,1.4618846356196,"Both","2",62160417,62242575,-1,"protein_coding","Dpp4","dipeptidylpeptidase 4 [Source:MGI Symbol;Acc:MGI:94919]"
"ENSMUSG00000061878",63.1468482278237,1.46155908879072,0.553332424079442,2.64137618760055,0.00825699806498478,0.0313800552616545,1.50334629593677,1.46155908879072,"Both","11",116421751,116427501,1,"protein_coding","Sphk1","sphingosine kinase 1 [Source:MGI Symbol;Acc:MGI:1316649]"
"ENSMUSG00000082163",35.7166824292141,1.45949673405575,0.356412729739869,4.09496241933047,4.22236872034076e-05,0.000305500795648184,3.51498765434069,1.45949673405575,"Both","2",156836093,156836812,-1,"processed_pseudogene","Gm14276","predicted gene 14276 [Source:MGI Symbol;Acc:MGI:3701955]"
"ENSMUSG00000026134",620.554686798264,1.45861018329547,0.0963337071498838,15.1412234247982,8.6587786611409e-52,1.97970240588955e-49,48.7034000891292,1.45861018329547,"Both","1",33492891,33708876,-1,"protein_coding","Prim2","DNA primase, p58 subunit [Source:MGI Symbol;Acc:MGI:97758]"
"ENSMUSG00000017309",125.730713430528,-1.45855927999571,0.265796441944498,-5.48750490911491,4.07650691470845e-08,5.06216200514019e-07,6.29566396016303,1.45855927999571,"Both","11",101932335,101946446,1,"protein_coding","Cd300lg","CD300 molecule like family member G [Source:MGI Symbol;Acc:MGI:1289168]"
"ENSMUSG00000104388",48.8522321513673,-1.45765494485852,0.28261238813529,-5.1577885685631,2.49883556837405e-07,2.75453037071931e-06,5.5599524348488,1.45765494485852,"Both","1",180185214,180192563,1,"TEC","Gm37033","predicted gene, 37033 [Source:MGI Symbol;Acc:MGI:5610261]"
"ENSMUSG00000002985",1631.03323779024,-1.45758171052879,0.232049529007021,-6.28133880196194,3.35669728041592e-10,5.58989331170548e-09,8.25259648094716,1.45758171052879,"Both","7",19430034,19433113,-1,"protein_coding","Apoe","apolipoprotein E [Source:MGI Symbol;Acc:MGI:88057]"
"ENSMUSG00000063568",41.0543391280039,1.45723804891707,0.312892197567505,4.65731667406848,3.2035747640667e-06,2.9133491794512e-05,4.53560745988978,1.45723804891707,"Both","6",52745782,53045616,-1,"protein_coding","Jazf1","JAZF zinc finger 1 [Source:MGI Symbol;Acc:MGI:2141450]"
"ENSMUSG00000046834",24.8218172842844,1.45592471527701,0.564234155977248,2.58035551349308,0.00986986486048755,0.0363415978966872,1.43959598119812,1.45592471527701,"Both","15",101753861,101759229,-1,"protein_coding","Krt1","keratin 1 [Source:MGI Symbol;Acc:MGI:96698]"
"ENSMUSG00000023104",884.151424203371,1.455459746056,0.0928748611733798,15.6711916192147,2.38073683196069e-55,6.33797802634575e-53,52.1980492708342,1.455459746056,"Both","5",134610220,134630659,1,"protein_coding","Rfc2","replication factor C (activator 1) 2 [Source:MGI Symbol;Acc:MGI:1341868]"
"ENSMUSG00000029430",4537.10111077184,1.45496151617822,0.127582147867524,11.4041152347505,3.98811378193271e-30,3.31217962555899e-28,27.4798861186644,1.45496151617822,"Both","5",129097133,129101387,1,"protein_coding","Ran","RAN, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1333112]"
"ENSMUSG00000026434",2525.49512515365,1.45475792442246,0.0729186849686318,19.950413601785,1.48653611807306e-88,1.3131519508469e-85,84.8816850167924,1.45475792442246,"Both","1",131838272,131864059,1,"protein_coding","Nucks1","nuclear casein kinase and cyclin-dependent kinase substrate 1 [Source:MGI Symbol;Acc:MGI:1934811]"
"ENSMUSG00000073787",98.5998034855775,-1.45452649614587,0.454277446750792,-3.20184615491994,0.0013654990394653,0.00677139789052529,2.16932166610473,1.45452649614587,"Both","7",141041394,141047684,-1,"lncRNA","Gm10575","predicted gene 10575 [Source:MGI Symbol;Acc:MGI:3708765]"
"ENSMUSG00000015599",12.6537357061198,-1.4520953299375,0.540061700502223,-2.68875820778838,0.00717183461088654,0.0279930576075455,1.55294966210688,1.4520953299375,"Both","17",46753374,46798601,-1,"protein_coding","Ttbk1","tau tubulin kinase 1 [Source:MGI Symbol;Acc:MGI:2147036]"
"ENSMUSG00000112647",24.5746597976908,-1.4509159066191,0.39165271097562,-3.70459814513941,0.000211726120304502,0.00129718960340407,2.88699654072859,1.4509159066191,"Both","10",98489661,98535572,-1,"lncRNA","Gm5427","predicted gene 5427 [Source:MGI Symbol;Acc:MGI:3646787]"
"ENSMUSG00000070999",13.985876475186,-1.45002424605425,0.580760345068596,-2.49676869016079,0.0125330679758646,0.0441165808808102,1.35539815357856,1.45002424605425,"Both","4",43983483,43985423,1,"protein_coding","Ccin","calicin [Source:MGI Symbol;Acc:MGI:3045316]"
"ENSMUSG00000117575",83.3733627629399,-1.44872643629334,0.324518456066019,-4.46423434234081,8.03555794080663e-06,6.71957973414957e-05,4.17265788838179,1.44872643629334,"Both","17",29649772,29656422,-1,"lncRNA","Gm36486","predicted gene, 36486 [Source:MGI Symbol;Acc:MGI:5595645]"
"ENSMUSG00000090665",17.3650286658225,-1.44625074134291,0.43707184455033,-3.308954258609,0.000936451350483924,0.00486084282727152,2.31328842137603,1.44625074134291,"Both","10",99279906,99281681,1,"processed_pseudogene","Gad1-ps","glutamate decarboxylase 1, pseudogene [Source:MGI Symbol;Acc:MGI:95633]"
"ENSMUSG00000032258",73.2171621330471,1.4458791210019,0.481742756405698,3.00135103595468,0.00268784512937168,0.012102776238232,1.9171149960764,1.4458791210019,"Both","9",83272346,83323180,-1,"protein_coding","Lca5","Leber congenital amaurosis 5 (human) [Source:MGI Symbol;Acc:MGI:1923032]"
"ENSMUSG00000040034",113.989555651072,1.44347077900179,0.193222537434075,7.47050938348371,7.98849738396208e-14,2.09512089284641e-12,11.678790912277,1.44347077900179,"Both","10",7543267,7554645,1,"protein_coding","Nup43","nucleoporin 43 [Source:MGI Symbol;Acc:MGI:1917162]"
"ENSMUSG00000019961",3183.41144384583,1.44179525086192,0.167809840208152,8.59183972211353,8.5587724451455e-18,3.16218980416269e-16,15.5000120659577,1.44179525086192,"Both","10",90983433,91017177,-1,"protein_coding","Tmpo","thymopoietin [Source:MGI Symbol;Acc:MGI:106920]"
"ENSMUSG00000109953",36.3990777459256,-1.44105895241397,0.288022551902377,-5.00328513477794,5.63614799906126e-07,5.82621809647641e-06,5.23461326218631,1.44105895241397,"Both","8",27769469,27771098,1,"TEC","5430430B14Rik","RIKEN cDNA 5430430B14 gene [Source:MGI Symbol;Acc:MGI:1918674]"
"ENSMUSG00000018983",1457.37069486477,1.43936811243654,0.174466589755914,8.25010745295291,1.58252168303887e-16,5.27525323982461e-15,14.2777566871168,1.43936811243654,"Both","4",135899705,135923368,1,"protein_coding","E2f2","E2F transcription factor 2 [Source:MGI Symbol;Acc:MGI:1096341]"
"ENSMUSG00000106609",192.773754055893,1.43853143041034,0.248652764815493,5.78530237328255,7.23820117710175e-09,1.01785239996958e-07,6.99231519501131,1.43853143041034,"Both","5",43941388,43943459,-1,"TEC","Gm43181","predicted gene 43181 [Source:MGI Symbol;Acc:MGI:5663318]"
"ENSMUSG00000020439",93.3317429938645,1.4365640984447,0.333832809776739,4.30324418802767,1.68315164131598e-05,0.000132659516802693,3.87726158890336,1.4365640984447,"Both","11",3467523,3490612,-1,"protein_coding","Smtn","smoothelin [Source:MGI Symbol;Acc:MGI:1354727]"
"ENSMUSG00000034771",330.328080697082,-1.43573060861811,0.273929023821063,-5.24125041074861,1.59492099721316e-07,1.80522391728832e-06,5.74346892117586,1.43573060861811,"Both","10",81410395,81426679,1,"protein_coding","Tle2","transducin-like enhancer of split 2 [Source:MGI Symbol;Acc:MGI:104635]"
"ENSMUSG00000107653",25.3395724498725,-1.4342862115517,0.333295432407461,-4.3033479372686,1.68236329895673e-05,0.000132659516802693,3.87726158890336,1.4342862115517,"Both","6",66241139,66261829,1,"transcribed_processed_pseudogene","Gm31520","predicted gene, 31520 [Source:MGI Symbol;Acc:MGI:5590679]"
"ENSMUSG00000020974",191.102466692147,1.43326113682481,0.213400692467304,6.71629093726774,1.86408432205349e-11,3.70415283382285e-10,9.43131110257418,1.43326113682481,"Both","12",69248547,69274969,-1,"protein_coding","Pole2","polymerase (DNA directed), epsilon 2 (p59 subunit) [Source:MGI Symbol;Acc:MGI:1197514]"
"ENSMUSG00000038188",75.7247051701686,-1.4332514857729,0.206438147354314,-6.94276471738034,3.84499521493114e-12,8.35834865849797e-11,10.0778795167407,1.4332514857729,"Both","11",75404366,75417408,1,"protein_coding","Scarf1","scavenger receptor class F, member 1 [Source:MGI Symbol;Acc:MGI:2449455]"
"ENSMUSG00000091623",61.6020588781653,1.43270323671796,0.248592092130312,5.76326955713033,8.24998716097702e-09,1.14439864729784e-07,6.94142266421126,1.43270323671796,"Both","5",100125545,100128030,1,"lncRNA","Gm17092","predicted gene 17092 [Source:MGI Symbol;Acc:MGI:4937919]"
"ENSMUSG00000048480",175.9993979601,-1.4325730683028,0.222547936322005,-6.43714379912292,1.21742586836969e-10,2.17135273422493e-09,8.66326962008129,1.4325730683028,"Both","1",74230944,74233790,-1,"protein_coding","Cxcr1","chemokine (C-X-C motif) receptor 1 [Source:MGI Symbol;Acc:MGI:2448715]"
"ENSMUSG00000020534",352.251751106132,1.43218120567548,0.206731505833135,6.92773556649596,4.27630104435015e-12,9.25452499954352e-11,10.0336458670646,1.43218120567548,"Both","11",60678930,60702544,-1,"protein_coding","Shmt1","serine hydroxymethyltransferase 1 (soluble) [Source:MGI Symbol;Acc:MGI:98299]"
"ENSMUSG00000109771",42.2683809963908,1.43207605408105,0.360404142839253,3.97352828077724,7.08157455221342e-05,0.000487852959403458,3.3117110561579,1.43207605408105,"Both","5",110224002,110242286,-1,"protein_coding","Gm35315","predicted gene, 35315 [Source:MGI Symbol;Acc:MGI:5594474]"
"ENSMUSG00000030086",109.434613272245,1.43183765520102,0.187402808126493,7.64042796111446,2.16500903720154e-14,5.95117194186346e-13,12.2253975018737,1.43183765520102,"Both","6",89360128,89572634,-1,"protein_coding","Chchd6","coiled-coil-helix-coiled-coil-helix domain containing 6 [Source:MGI Symbol;Acc:MGI:1913348]"
"ENSMUSG00000104164",33.0187217223786,1.43168807273928,0.305271577769274,4.68988329408562,2.7336091778176e-06,2.52015942892349e-05,4.59857198425354,1.43168807273928,"Both","1",127906642,127912424,-1,"TEC","Gm38248","predicted gene, 38248 [Source:MGI Symbol;Acc:MGI:5611476]"
"ENSMUSG00000089809",1545.16725137445,-1.42972474853107,0.492329213389268,-2.90400144791049,0.00368426456143097,0.0158197077964758,1.80080154255453,1.42972474853107,"Both","5",99365285,99876924,-1,"protein_coding","Rasgef1b","RasGEF domain family, member 1B [Source:MGI Symbol;Acc:MGI:2443755]"
"ENSMUSG00000098108",50.9220904388956,-1.4282804514642,0.253539409760836,-5.63336663444747,1.76725193691694e-08,2.32845926386738e-07,6.63293135559784,1.4282804514642,"Both","3",106841698,107001210,-1,"lncRNA","Gm27008","predicted gene, 27008 [Source:MGI Symbol;Acc:MGI:5504123]"
"ENSMUSG00000078877",100.474894073939,1.42816816238977,0.434153314977833,3.2895479848235,0.00100348444568373,0.00516328215976106,2.28707414125552,1.42816816238977,"Both","2",176490405,176503016,1,"protein_coding","Gm14295","predicted gene 14295 [Source:MGI Symbol;Acc:MGI:3709624]"
"ENSMUSG00000037922",21.187792329565,-1.42406834924629,0.542053258516024,-2.62717422480763,0.00860972390178907,0.0325085242485659,1.48800274521478,1.42406834924629,"Both","3",135759124,136031827,-1,"protein_coding","Bank1","B cell scaffold protein with ankyrin repeats 1 [Source:MGI Symbol;Acc:MGI:2442120]"
"ENSMUSG00000063524",10456.4940900312,1.41954428537989,0.137553037610408,10.319977733974,5.72364295988179e-25,3.63507442099159e-23,22.4394866933895,1.41954428537989,"Both","4",150321178,150333336,1,"protein_coding","Eno1","enolase 1, alpha non-neuron [Source:MGI Symbol;Acc:MGI:95393]"
"ENSMUSG00000105987",2631.17841190653,1.41931355238501,0.185591417095684,7.64751718908028,2.04896865098697e-14,5.66424705025331e-13,12.2468578128356,1.41931355238501,"Both","5",23903294,23917684,-1,"lncRNA","AI506816","expressed sequence AI506816 [Source:MGI Symbol;Acc:MGI:2140929]"
