"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","logPVal","Abs_log2foldchange","Significant","chromosome_name","start_position","end_position","strand","gene_biotype","external_gene_name","description"
"ENSMUSG00000042265",2088.82643545914,1.71605560675987,0.227940821754268,7.52851373243651,5.13211212407437e-14,4.12665747252906e-12,11.3844015776368,1.71605560675987,"Both","17",48539796,48553952,1,"protein_coding","Trem1","triggering receptor expressed on myeloid cells 1 [Source:MGI Symbol;Acc:MGI:1930005]"
"ENSMUSG00000015745",359.087035003805,1.71376286822849,0.164035793438596,10.4474933933856,1.50449008047607e-25,5.97890144481498e-23,22.2233786053565,1.71376286822849,"Both","3",95895741,95903313,-1,"protein_coding","Plekho1","pleckstrin homology domain containing, family O member 1 [Source:MGI Symbol;Acc:MGI:1914470]"
"ENSMUSG00000038540",24.1269665999992,1.71313480936317,0.596611204494543,2.87144256838851,0.00408603021918406,0.0222421066392118,1.65282408136801,1.71313480936317,"Both","7",83234135,83274822,1,"protein_coding","Tmc3","transmembrane channel-like gene family 3 [Source:MGI Symbol;Acc:MGI:2669033]"
"ENSMUSG00000046432",120.856002868813,1.71140691255632,0.243341831722608,7.03293346828753,2.02235815630069e-12,1.19065616239185e-10,9.92421363594384,1.71140691255632,"Both","X",135171002,135172727,1,"protein_coding","Bex3","brain expressed X-linked 3 [Source:MGI Symbol;Acc:MGI:1338016]"
"ENSMUSG00000019301",12.3729509105044,-1.7079181726074,0.530512538901937,-3.21937380809599,0.00128470892115006,0.00853924408348856,2.0685805725077,1.7079181726074,"Both","11",100969237,100971353,1,"protein_coding","Hsd17b1","hydroxysteroid (17-beta) dehydrogenase 1 [Source:MGI Symbol;Acc:MGI:105077]"
"ENSMUSG00000097386",8.80303566312191,-1.7055681378154,0.553108313619014,-3.08360604210735,0.00204508211890964,0.01254426298227,1.9015548498644,1.7055681378154,"Both","11",69010880,69013415,-1,"lncRNA","9130213A22Rik","RIKEN cDNA 9130213A22 gene [Source:MGI Symbol;Acc:MGI:3642718]"
"ENSMUSG00000121166",60.1460209430197,1.70510713825743,0.302078823408138,5.64457686579923,1.65587989500675e-08,4.60548560300329e-07,6.33672457098593,1.70510713825743,"Both","5",89356080,89356956,-1,"lncRNA","","novel transcript, antisense to Slc4a4and KO:Slc4a4"
"ENSMUSG00000103160",57.9979921845611,-1.7044756460293,0.311181987414738,-5.47742387080267,4.31562578688005e-08,1.08494412269923e-06,5.96459262847747,1.7044756460293,"Both","14",22042504,22046168,1,"TEC","C130012C08Rik","RIKEN cDNA C130012C08 gene [Source:MGI Symbol;Acc:MGI:2145684]"
"ENSMUSG00000101077",7.46095247474031,-1.70396909032672,0.594711827972205,-2.86520127930996,0.00416744257650978,0.0225977960754591,1.64593391478799,1.70396909032672,"Both","9",83848037,83849060,-1,"processed_pseudogene","Gm29164","predicted gene 29164 [Source:MGI Symbol;Acc:MGI:5579870]"
"ENSMUSG00000020108",33.0050611448861,1.70313599091701,0.375322327415585,4.53779556000454,5.68453282564212e-06,8.16904526021518e-05,4.08782869774534,1.70313599091701,"Both","10",59785491,59787656,-1,"protein_coding","Ddit4","DNA-damage-inducible transcript 4 [Source:MGI Symbol;Acc:MGI:1921997]"
"ENSMUSG00000121444",20.3195885982103,-1.70268135414621,0.431673245544483,-3.9443754546302,8.00082219925977e-05,0.000831675003761083,3.08004635116993,1.70268135414621,"Both","9",122511807,122512706,1,"lncRNA","","novel transcript"
"ENSMUSG00000032014",405.567591934381,1.70152482737727,0.163823911541475,10.386303265299,2.8623298106882e-25,1.09537121366429e-22,21.9604386765084,1.70152482737727,"Both","9",43132532,43151208,-1,"protein_coding","Oaf","out at first homolog [Source:MGI Symbol;Acc:MGI:94852]"
"ENSMUSG00000034614",35.889413304266,1.70057174328595,0.419141600799047,4.05727262587154,4.96491142410986e-05,0.000547199437755894,3.26185435752266,1.70057174328595,"Both","11",3280401,3292971,1,"protein_coding","Pik3ip1","phosphoinositide-3-kinase interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917016]"
"ENSMUSG00000113123",26.7454996833615,1.69824684558249,0.41362015848385,4.10581256921208,4.02896075454617e-05,0.000458219449602073,3.3389264806735,1.69824684558249,"Both","12",22635890,22673346,-1,"lncRNA","Gm40864","predicted gene, 40864 [Source:MGI Symbol;Acc:MGI:5623749]"
"ENSMUSG00000054057",34.0412308607748,-1.69668334761809,0.540053603608803,-3.14169433604429,0.00167973294602762,0.0106763130355084,1.97157870093915,1.69668334761809,"Both","2",18030004,18042548,-1,"protein_coding","A930004D18Rik","RIKEN cDNA A930004D18 gene [Source:MGI Symbol;Acc:MGI:1925190]"
"ENSMUSG00000097253",27.4290957516065,-1.69605621563033,0.361547753351203,-4.69109875503167,2.71741760587162e-06,4.29651375863328e-05,4.36688379313743,1.69605621563033,"Both","6",128332967,128335800,1,"lncRNA","Gm26770","predicted gene, 26770 [Source:MGI Symbol;Acc:MGI:5477264]"
"ENSMUSG00000058672",294.106337913029,1.69423858503106,0.183009291273092,9.25766431444652,2.08952897492736e-20,4.64302325450257e-18,17.3331991411719,1.69423858503106,"Both","13",34258257,34261990,-1,"protein_coding","Tubb2a","tubulin, beta 2A class IIA [Source:MGI Symbol;Acc:MGI:107861]"
"ENSMUSG00000112693",63.8304315802169,-1.6934617043885,0.478048916224691,-3.54244439619761,0.000396436990864667,0.00321521601892399,2.49278984305857,1.6934617043885,"Both","19",12882699,12884051,1,"transcribed_unprocessed_pseudogene","Gm5512","predicted gene 5512 [Source:MGI Symbol;Acc:MGI:3645436]"
"ENSMUSG00000026228",8.47839300048697,1.6921072211397,0.665475317412196,2.54270470574285,0.0109998147080189,0.0497834364742029,1.30291512801124,1.6921072211397,"Both","1",86026748,86039692,-1,"protein_coding","Htr2b","5-hydroxytryptamine (serotonin) receptor 2B [Source:MGI Symbol;Acc:MGI:109323]"
"ENSMUSG00000021714",151.96353864149,-1.68981976231421,0.421079373390907,-4.01306705837018,5.99348776813498e-05,0.000645752996499005,3.18993356988563,1.68981976231421,"Both","13",104365119,104388900,1,"protein_coding","Cenpk","centromere protein K [Source:MGI Symbol;Acc:MGI:1926210]"
"ENSMUSG00000032122",779.352303120649,1.68930994130417,0.193651023725384,8.72347539819761,2.69790727463713e-18,4.38994124648632e-16,15.3575412921719,1.68930994130417,"Both","9",37138881,37167034,-1,"protein_coding","Slc37a2","solute carrier family 37 (glycerol-3-phosphate transporter), member 2 [Source:MGI Symbol;Acc:MGI:1929693]"
"ENSMUSG00000070868",328.474264708505,-1.68906208796145,0.244506082496693,-6.90805754488459,4.91334689213118e-12,2.74417063583489e-10,9.56158888717175,1.68906208796145,"Both","4",112089442,112157665,1,"protein_coding","Skint3","selection and upkeep of intraepithelial T cells 3 [Source:MGI Symbol;Acc:MGI:3045331]"
"ENSMUSG00000032528",365.413979208039,-1.68821246405031,0.301151700758391,-5.60585399251899,2.07230605932893e-08,5.64218770962218e-07,6.24855246942187,1.68821246405031,"Both","9",121471782,121502020,1,"protein_coding","Vipr1","vasoactive intestinal peptide receptor 1 [Source:MGI Symbol;Acc:MGI:109272]"
"ENSMUSG00000085178",26.9830360294406,1.68735505895699,0.423414574126934,3.98511331934254,6.74479298802639e-05,0.000717350216662714,3.14426876618651,1.68735505895699,"Both","11",69292339,69293526,1,"lncRNA","Kdm6bos","KDM1 lysine (K)-specific demethylase 6B, opposite strand [Source:MGI Symbol;Acc:MGI:1921523]"
"ENSMUSG00000060224",67.5709562267535,1.68663649960826,0.24668853449501,6.83710940624351,8.08070298648842e-12,4.33734356404632e-10,9.36277617571614,1.68663649960826,"Both","19",42714297,42741214,-1,"protein_coding","Pyroxd2","pyridine nucleotide-disulphide oxidoreductase domain 2 [Source:MGI Symbol;Acc:MGI:1921830]"
"ENSMUSG00000028681",21.7678683324198,1.68624494368944,0.562477271677372,2.99788992124227,0.00271855847032334,0.0159237558926394,1.79795448866721,1.68624494368944,"Both","4",116953272,116973298,1,"protein_coding","Ptch2","patched 2 [Source:MGI Symbol;Acc:MGI:1095405]"
"ENSMUSG00000087445",14.9195524443901,1.68349790196699,0.420351663887586,4.0049749925986,6.20240423474713e-05,0.00066464431021843,3.1774107087361,1.68349790196699,"Both","2",157386186,157387389,-1,"lncRNA","Gm14286","predicted gene 14286 [Source:MGI Symbol;Acc:MGI:3650190]"
"ENSMUSG00000044244",99.9897584732875,1.68139905291013,0.275755301121305,6.09743147664993,1.07786298364214e-09,3.98418363011393e-08,7.39966065325352,1.68139905291013,"Both","9",100339772,100368841,-1,"protein_coding","Il20rb","interleukin 20 receptor beta [Source:MGI Symbol;Acc:MGI:2143266]"
"ENSMUSG00000027285",751.486172611801,1.68038975662998,0.1271995329574,13.2106598000855,7.61539628510037e-40,8.28274548587364e-37,36.0818256835377,1.68038975662998,"Both","2",120439864,120452041,1,"protein_coding","Haus2","HAUS augmin-like complex, subunit 2 [Source:MGI Symbol;Acc:MGI:1913546]"
"ENSMUSG00000106990",147.762967664838,-1.6802415255509,0.221926813476991,-7.57115149461248,3.69930336052302e-14,3.00968913170111e-12,11.5214783600072,1.6802415255509,"Both","6",28211007,28214804,-1,"TEC","Gm42547","predicted gene 42547 [Source:MGI Symbol;Acc:MGI:5662684]"
"ENSMUSG00000039347",83.4533798026079,1.67990290190123,0.279361765360542,6.0133601308438,1.81716723752122e-09,6.33250606465024e-08,7.19842438561276,1.67990290190123,"Both","6",48514549,48518735,1,"protein_coding","Atp6v0e2","ATPase, H+ transporting, lysosomal V0 subunit E2 [Source:MGI Symbol;Acc:MGI:1923502]"
"ENSMUSG00000062995",47.0646497377565,1.67879968163062,0.49323743840019,3.40363393151134,0.000664958048464915,0.00494827442258821,2.30554622316762,1.67879968163062,"Both","6",8630527,8778488,-1,"protein_coding","Ica1","islet cell autoantigen 1 [Source:MGI Symbol;Acc:MGI:96391]"
"ENSMUSG00000121063",10.1130241730571,-1.67812801904283,0.599659293879736,-2.79846912433477,0.00513454781145895,0.0268621343098226,1.5708594837688,1.67812801904283,"Both","13",89531828,89532943,-1,"lncRNA","","novel transcript"
"ENSMUSG00000031765",4409.21764361743,1.67523092834602,0.274963301488557,6.09256187744653,1.11117871133913e-09,4.07136667904664e-08,7.39025978204328,1.67523092834602,"Both","8",94905710,94906955,1,"protein_coding","Mt1","metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171]"
"ENSMUSG00000032515",734.16983936132,1.67407410573437,0.260716670342614,6.42104742874488,1.35339848961205e-10,5.92541944657479e-09,8.22728090153975,1.67407410573437,"Both","9",119800229,119813724,-1,"protein_coding","Csrnp1","cysteine-serine-rich nuclear protein 1 [Source:MGI Symbol;Acc:MGI:2387989]"
"ENSMUSG00000121050",6.36867421106579,-1.67147518745067,0.650487419941795,-2.56957342480233,0.0101823811184807,0.0469161439940697,1.3286776894575,1.67147518745067,"Both","9",62252176,62254041,1,"lncRNA","","novel transcript, sense intronic to Anp32aand KO:Anp32a"
"ENSMUSG00000050675",29.9937558230242,1.6698141680438,0.339838570371624,4.91355106107528,8.94414248820623e-07,1.611162393591e-05,4.79286068361178,1.6698141680438,"Both","11",70529948,70532862,1,"protein_coding","Gp1ba","glycoprotein 1b, alpha polypeptide [Source:MGI Symbol;Acc:MGI:1333744]"
"ENSMUSG00000078816",88.5442405440249,1.66616614169254,0.214824760435686,7.75593157098555,8.76973052698197e-15,8.20029327330689e-13,12.0861706153356,1.66616614169254,"Both","7",3337704,3379615,1,"protein_coding","Prkcg","protein kinase C, gamma [Source:MGI Symbol;Acc:MGI:97597]"
"ENSMUSG00000028794",10.9847279893871,1.65928684763254,0.628210792580711,2.6412899415754,0.00825910049208579,0.0396378658853056,1.40188973610365,1.65928684763254,"Both","4",128649157,128663091,1,"protein_coding","A3galt2","alpha 1,3-galactosyltransferase 2 (isoglobotriaosylceramide synthase) [Source:MGI Symbol;Acc:MGI:2685279]"
"ENSMUSG00000044309",19.9921857063912,-1.65689509403212,0.646914924873948,-2.56122564239026,0.0104303587812193,0.0477817256071597,1.32073817002911,1.65689509403212,"Both","15",77409052,77417516,-1,"protein_coding","Apol7c","apolipoprotein L 7c [Source:MGI Symbol;Acc:MGI:1920912]"
"ENSMUSG00000082645",11.3234811368537,1.65340180165035,0.526558806297204,3.14001357849692,0.00168940004046208,0.0107221903673676,1.96971648635121,1.65340180165035,"Both","5",122391065,122391603,1,"processed_pseudogene","Gm15481","predicted gene 15481 [Source:MGI Symbol;Acc:MGI:3705452]"
"ENSMUSG00000111844",17.1955659099867,-1.6530824068736,0.446234393738166,-3.70451590032204,0.000211794823309524,0.00189060044219928,2.72340024486366,1.6530824068736,"Both","9",121458957,121460436,-1,"TEC","Gm47097","predicted gene, 47097 [Source:MGI Symbol;Acc:MGI:6095831]"
"ENSMUSG00000095134",41.7109222238701,-1.6505999330716,0.403457655519472,-4.09113548966215,4.2926623853974e-05,0.000483949089984928,3.31520032244965,1.6505999330716,"Both","Y",90764326,90774754,1,"unprocessed_pseudogene","Mid1-ps1","midline 1, pseudogene 1 [Source:MGI Symbol;Acc:MGI:5780070]"
"ENSMUSG00000055069",53.9620598760818,-1.65059241079881,0.295451645241267,-5.58667530671875,2.31457889878547e-08,6.21986644257499e-07,6.20621894069108,1.65059241079881,"Both","9",53595410,53617532,-1,"protein_coding","Rab39","RAB39, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:2442855]"
"ENSMUSG00000118024",14.5293183295303,1.6436470231951,0.612383271249348,2.68401685735442,0.00727434383220511,0.0358170872748436,1.44590973484368,1.6436470231951,"Both","18",83825742,83846159,-1,"lncRNA","Gm50419","predicted gene, 50419 [Source:MGI Symbol;Acc:MGI:6303343]"
"ENSMUSG00000082286",76.2061118995997,-1.63903965433503,0.292835568203371,-5.59713310917455,2.17925389343202e-08,5.90226496825329e-07,6.22898129777282,1.63903965433503,"Both","11",3076006,3081004,1,"transcribed_unprocessed_pseudogene","Pisd-ps1","phosphatidylserine decarboxylase, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3842428]"
"ENSMUSG00000121016",9.39249914399205,-1.63866409913777,0.552629061472365,-2.96521521103485,0.00302471251530064,0.0174466170749812,1.75828877088806,1.63866409913777,"Both","19",21691210,21702235,1,"lncRNA","","novel transcript"
"ENSMUSG00000008193",28.2767678491322,-1.63835222018564,0.413169107560658,-3.96533087833802,7.32942044747136e-05,0.000772373653987739,3.11217254861984,1.63835222018564,"Both","7",44175417,44181495,-1,"protein_coding","Spib","Spi-B transcription factor (Spi-1/PU.1 related) [Source:MGI Symbol;Acc:MGI:892986]"
"ENSMUSG00000027999",216.365762547188,1.63794952474644,0.176615181837433,9.27411509987913,1.79099481619879e-20,4.06713273370856e-18,17.3907116538613,1.63794952474644,"Both","3",129672255,129689474,1,"protein_coding","Pla2g12a","phospholipase A2, group XIIA [Source:MGI Symbol;Acc:MGI:1913600]"
"ENSMUSG00000112023",7747.0073806213,1.63612454242878,0.16788121139125,9.74572752287188,1.92395764232875e-22,5.59980065897516e-20,19.2518274326809,1.63612454242878,"Both","10",51356728,51362799,1,"protein_coding","Lilrb4b","leukocyte immunoglobulin-like receptor, subfamily B, member 4B [Source:MGI Symbol;Acc:MGI:102702]"
"ENSMUSG00000098318",133.705853476317,-1.63205769099892,0.390584655120257,-4.17849925644525,2.9343895594102e-05,0.000345522280599497,3.46152394241591,1.63205769099892,"Both","6",134906055,134933761,1,"lncRNA","Lockd","lncRNA downstream of Cdkn1b [Source:MGI Symbol;Acc:MGI:1915081]"
"ENSMUSG00000107792",8.68396502250946,-1.62442099606928,0.605330406786455,-2.68352783514199,0.00728499106065189,0.0358524268321913,1.44548144183279,1.62442099606928,"Both","6",129395142,129395735,1,"lncRNA","Gm43914","predicted gene, 43914 [Source:MGI Symbol;Acc:MGI:5690306]"
"ENSMUSG00000121149",127.733059123654,1.62027081405232,0.309318853683573,5.23818963751178,1.62159392832138e-07,3.51260361936702e-06,5.45437085551233,1.62027081405232,"Both","4",116977925,116979715,1,"lncRNA","","novel transcript, antisense to Btbd19"
"ENSMUSG00000033187",26.8428408528589,-1.62019389293036,0.351549187723433,-4.60872603183195,4.05143767896963e-06,6.08009873899109e-05,4.21608936785707,1.62019389293036,"Both","16",45447211,45474431,-1,"protein_coding","BC016579","cDNA sequence, BC016579 [Source:MGI Symbol;Acc:MGI:2384848]"
"ENSMUSG00000044966",51.3378890440455,-1.61825863843545,0.42887039989335,-3.77330456668931,0.000161099423567101,0.00149892822513019,2.82421916246606,1.61825863843545,"Both","11",16901375,16904772,1,"protein_coding","Fbxo48","F-box protein 48 [Source:MGI Symbol;Acc:MGI:2442569]"
"ENSMUSG00000110218",50.1860942903994,1.6171613070721,0.310403349083983,5.2098706790517,1.88972302054006e-07,4.0258893009753e-06,5.3951381709865,1.6171613070721,"Both","17",56858414,56861387,-1,"protein_coding","Tincr","TINCR ubiquitin domain containing [Source:MGI Symbol;Acc:MGI:5012404]"
"ENSMUSG00000102918",95.1500428223192,-1.614448884607,0.292234670518869,-5.52449468689158,3.30435235354078e-08,8.48253930259877e-07,6.07147411943855,1.614448884607,"Both","18",37939417,37974926,1,"protein_coding","Pcdhgc3","protocadherin gamma subfamily C, 3 [Source:MGI Symbol;Acc:MGI:1935201]"
"ENSMUSG00000027239",58.910798642976,1.61205982789869,0.243124355054687,6.63059785818692,3.34329937837382e-11,1.62563015656694e-09,8.78897825285758,1.61205982789869,"Both","2",91760150,91762642,-1,"protein_coding","Mdk","midkine [Source:MGI Symbol;Acc:MGI:96949]"
"ENSMUSG00000119996",24.1385427907809,-1.61158191759753,0.354241556278687,-4.54938696218261,5.38024256964666e-06,7.81875616749285e-05,4.10686233038766,1.61158191759753,"Both","5",23621532,23623540,-1,"lncRNA","","novel transcript"
"ENSMUSG00000041817",16.6959826494446,1.61069419814513,0.479127620161611,3.36172270261071,0.000774578669877646,0.00558696970786092,2.25282368334621,1.61069419814513,"Both","13",97203794,97267521,1,"protein_coding","Fam169a","family with sequence similarity 169, member A [Source:MGI Symbol;Acc:MGI:2444268]"
"ENSMUSG00000120850",82.0736457675063,1.60448357978141,0.331840119983383,4.83511029305845,1.33071832457107e-06,2.29160784810509e-05,4.6398596990848,1.60448357978141,"Both","14",77777193,77778490,1,"lncRNA","","novel transcript, sense intronic to Enox1"
"ENSMUSG00000042677",1779.87011537697,1.60074291446712,0.212648515020743,7.52764680398062,5.16629095950997e-14,4.13803886349897e-12,11.3832054348583,1.60074291446712,"Both","4",125012216,125021633,-1,"protein_coding","Zc3h12a","zinc finger CCCH type containing 12A [Source:MGI Symbol;Acc:MGI:2385891]"
"ENSMUSG00000097993",42.3651046018181,-1.59994918621294,0.592174197275009,-2.70182185170408,0.00689607006753498,0.0342154352810589,1.46577793063597,1.59994918621294,"Both","1",135036235,135060332,-1,"protein_coding","Ptprv","protein tyrosine phosphatase, receptor type, V [Source:MGI Symbol;Acc:MGI:108027]"
"ENSMUSG00000060441",209.117382516559,-1.5998795120314,0.217491341974414,-7.35606069422115,1.8941691671431e-13,1.34975882203491e-11,10.8697438252951,1.5998795120314,"Both","7",103912593,103937301,-1,"protein_coding","Trim5","tripartite motif-containing 5 [Source:MGI Symbol;Acc:MGI:3646853]"
"ENSMUSG00000107699",11.4259998315987,1.59971728642153,0.529906680334668,3.01886604903945,0.0025372268563862,0.015057953184153,1.82223405743414,1.59971728642153,"Both","2",39614007,39617611,1,"TEC","Gm43970","predicted gene, 43970 [Source:MGI Symbol;Acc:MGI:5690362]"
"ENSMUSG00000032221",176.246124136075,-1.59865425186905,0.25383234014614,-6.29807159697873,3.01371314318344e-10,1.22837045569794e-08,7.91067063759013,1.59865425186905,"Both","9",72345293,72369307,1,"protein_coding","Mns1","meiosis-specific nuclear structural protein 1 [Source:MGI Symbol;Acc:MGI:107933]"
"ENSMUSG00000000531",13.4032039952378,1.59796371649168,0.493561967776136,3.23761517462883,0.00120533275656219,0.00810286317968695,2.09136149427919,1.59796371649168,"Both","15",101122069,101130637,1,"protein_coding","Tamalin","trafficking regulator and scaffold protein tamalin [Source:MGI Symbol;Acc:MGI:1860303]"
"ENSMUSG00000025586",83.0406275528567,1.5941924123622,0.40188968704917,3.96674128183627,7.28620102141862e-05,0.000768603083755057,3.1142978774112,1.5941924123622,"Both","7",80996774,81105213,-1,"protein_coding","Cpeb1","cytoplasmic polyadenylation element binding protein 1 [Source:MGI Symbol;Acc:MGI:108442]"
"ENSMUSG00000100235",55.856359417895,-1.59293492930375,0.329064141848628,-4.84080374225798,1.29315036058267e-06,2.23997922895565e-05,4.64975600880502,1.59293492930375,"Both","13",67217463,67256668,-1,"protein_coding","Gm28557","predicted gene 28557 [Source:MGI Symbol;Acc:MGI:5579263]"
"ENSMUSG00000087289",124.258672534048,-1.59010372515327,0.255091911334822,-6.23345411790096,4.56261033442671e-10,1.80625177319785e-08,7.74322171355216,1.59010372515327,"Both","4",107640880,107647119,1,"lncRNA","4933424M12Rik","RIKEN cDNA 4933424M12 gene [Source:MGI Symbol;Acc:MGI:1914798]"
"ENSMUSG00000023132",19.3546575345891,-1.58763263816628,0.587156781226619,-2.7039330702263,0.00685240898731838,0.034072433042092,1.46759685325258,1.58763263816628,"Both","13",113230359,113237515,-1,"protein_coding","Gzma","granzyme A [Source:MGI Symbol;Acc:MGI:109266]"
"ENSMUSG00000023032",19.9321792442908,-1.58640089501345,0.554060848828421,-2.86322503813064,0.00419352608446491,0.0227213467581194,1.64356593034283,1.58640089501345,"Both","15",100659628,100721849,1,"protein_coding","Slc4a8","solute carrier family 4 (anion exchanger), member 8 [Source:MGI Symbol;Acc:MGI:1928745]"
"ENSMUSG00000061577",19.6762388693101,-1.58630990298456,0.444870365864455,-3.56578011192566,0.00036277545151775,0.00298913664498178,2.52445423122866,1.58630990298456,"Both","8",95650322,95669908,1,"protein_coding","Adgrg5","adhesion G protein-coupled receptor G5 [Source:MGI Symbol;Acc:MGI:2685955]"
"ENSMUSG00000031504",640.891267401331,1.58485630709337,0.207404961863496,7.64136158003998,2.14936517483259e-14,1.84301374846122e-12,11.7344714250313,1.58485630709337,"Both","8",11503518,11528710,-1,"protein_coding","Rab20","RAB20, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:102789]"
"ENSMUSG00000120977",31.1924356457977,-1.58211744482908,0.435531682606622,-3.63261160556734,0.000280567162254591,0.00240677476462894,2.61856455079508,1.58211744482908,"Both","7",89693384,89696264,-1,"lncRNA","","novel transcript"
"ENSMUSG00000071226",20.4022711959193,1.58198058720842,0.415071158221945,3.81134789992445,0.000138211087565493,0.00132044943344472,2.87927822542746,1.58198058720842,"Both","6",120643330,120748151,1,"protein_coding","Cecr2","CECR2, histone acetyl-lysine reader [Source:MGI Symbol;Acc:MGI:1923799]"
"ENSMUSG00000005973",13.2186274420129,1.57906828905385,0.519205339285563,3.04131750884281,0.00235545301367167,0.0141498361998619,1.84924858755367,1.57906828905385,"Both","2",105216636,105229664,-1,"protein_coding","Rcn1","reticulocalbin 1 [Source:MGI Symbol;Acc:MGI:104559]"
"ENSMUSG00000104713",84.8830449717969,-1.57622294661267,0.306068819965631,-5.14989715969655,2.60629325671322e-07,5.33257922277017e-06,5.27306268379108,1.57622294661267,"Both","5",105418568,105441564,-1,"protein_coding","Gbp6","guanylate binding protein 6 [Source:MGI Symbol;Acc:MGI:2140937]"
"ENSMUSG00000047342",13.4262818805136,-1.57614341925499,0.528570061169048,-2.98190066945716,0.00286464926243877,0.0166379924137991,1.77889907805785,1.57614341925499,"Both","11",62643403,62680288,-1,"protein_coding","Zfp286","zinc finger protein 286 [Source:MGI Symbol;Acc:MGI:2384758]"
"ENSMUSG00000086725",35.2276114859479,-1.57531090578889,0.305908111042461,-5.149621238942,2.61013011124312e-07,5.33328948304013e-06,5.27300484281724,1.57531090578889,"Both","11",29120909,29123558,-1,"lncRNA","A630052C17Rik","RIKEN cDNA A630052C17 gene [Source:MGI Symbol;Acc:MGI:2444673]"
"ENSMUSG00000109198",57.4671395112283,1.57022530184759,0.324144942803165,4.8442073112987,1.27118152791819e-06,2.20562269306712e-05,4.65646877853851,1.57022530184759,"Both","7",44543729,44547523,-1,"TEC","D7Bwg0826e","DNA segment, Chr 7, Brigham & Women's Genetics 0826 expressed [Source:MGI Symbol;Acc:MGI:106455]"
"ENSMUSG00000116606",65.8657032642052,-1.56643635333848,0.233033770670117,-6.72192853779949,1.79334908605612e-11,8.99503855906549e-10,9.04599697062266,1.56643635333848,"Both","12",20476914,20485418,1,"lncRNA","Gm10479","predicted gene 10479 [Source:MGI Symbol;Acc:MGI:3704385]"
"ENSMUSG00000038418",1336.08342792864,1.56500839499972,0.549882709211773,2.84607675197329,0.00442615252043395,0.0237394729820384,1.6245289266423,1.56500839499972,"Both","18",34992876,34998037,1,"protein_coding","Egr1","early growth response 1 [Source:MGI Symbol;Acc:MGI:95295]"
"ENSMUSG00000115248",34.5509314440694,1.56144503706391,0.603250653977371,2.58838515427864,0.00964270955148703,0.0448697574603647,1.34804627800225,1.56144503706391,"Both","14",33150599,33150982,-1,"processed_pseudogene","Gm49037","predicted gene, 49037 [Source:MGI Symbol;Acc:MGI:6118410]"
"ENSMUSG00000055494",12.1180451393458,1.55979883382527,0.471325685352944,3.30938644401958,0.000935006856313656,0.00653208812904723,2.18494796452007,1.55979883382527,"Both","2",156413712,156419377,1,"lncRNA","Gm14168","predicted gene 14168 [Source:MGI Symbol;Acc:MGI:3651463]"
"ENSMUSG00000096606",635.851222901794,1.55880030186081,0.231424086628429,6.73568738920245,1.63156737922132e-11,8.26380879696289e-10,9.08281973981668,1.55880030186081,"Both","7",99273289,99276310,-1,"protein_coding","Tpbgl","trophoblast glycoprotein-like [Source:MGI Symbol;Acc:MGI:3646425]"
"ENSMUSG00000107385",11.7148111704779,1.55566189998458,0.4806169621724,3.23680190760007,0.0012087728851248,0.00812289484913343,2.09028916867095,1.55566189998458,"Both","5",67621240,67634975,1,"lncRNA","C330024D21Rik","RIKEN cDNA C330024D21 gene [Source:MGI Symbol;Acc:MGI:2444116]"
"ENSMUSG00000033967",12.5029637224293,1.55397776391991,0.506044721337828,3.0708308937828,0.00213464012379359,0.0129742171053514,1.88691883903511,1.55397776391991,"Both","7",12661343,12664999,1,"protein_coding","Rnf225","ring finger protein 225 [Source:MGI Symbol;Acc:MGI:1924198]"
"ENSMUSG00000040219",87.8762207492795,1.55287712991325,0.225360202626681,6.89064489565471,5.55400227699621e-12,3.07703638214817e-10,9.51186736872726,1.55287712991325,"Both","9",49348263,49397525,-1,"protein_coding","Ttc12","tetratricopeptide repeat domain 12 [Source:MGI Symbol;Acc:MGI:2444588]"
"ENSMUSG00000046727",25.8050868636074,1.55238179335498,0.460199604039731,3.37327928952532,0.000742785688430129,0.00540481206035515,2.26721940301868,1.55238179335498,"Both","18",36475573,36536150,1,"protein_coding","Cystm1","cysteine-rich transmembrane module containing 1 [Source:MGI Symbol;Acc:MGI:1913310]"
"ENSMUSG00000116883",60.4119191679962,-1.55088276207584,0.294050622141971,-5.27420330138616,1.33334036315276e-07,2.9312211281438e-06,5.53295141762087,1.55088276207584,"Both","12",20665344,20687949,1,"lncRNA","Gm49700","predicted gene, 49700 [Source:MGI Symbol;Acc:MGI:6215158]"
"ENSMUSG00000086320",118.808137346831,1.54816458988695,0.251712296172962,6.15053222836259,7.72233641045178e-10,2.97727764779825e-08,7.52618066307444,1.54816458988695,"Both","4",117557385,117558120,1,"lncRNA","Gm12840","predicted gene 12840 [Source:MGI Symbol;Acc:MGI:3650917]"
"ENSMUSG00000113775",10.9872542492758,1.54752611325684,0.585987935112735,2.64088391676378,0.00826900463231606,0.0396655015614697,1.40158704978568,1.54752611325684,"Both","13",14345638,14349073,1,"lncRNA","Gm48027","predicted gene, 48027 [Source:MGI Symbol;Acc:MGI:6097341]"
